event_id,source_employee_id,target_employee_id,channel,direction,department_source,department_target,timestamp,weight
a5679a84-460c-44be-90dc-59b98ade0930,7dfdeafa-2757-4e5d-8b7c-b98ae721f571,6099d0ed-3ef7-432b-ace9-2c058cab1ba9,email,sent,HR,HR,2026-02-25T15:02:00+00:00,1.0
53fe67a8-3856-409c-b820-22af9795150c,675ffca1-689a-4612-8a6c-ec2b26d828b7,8f6e084b-063a-4e2d-b113-0c697c7fa638,slack,sent,Engineering,Engineering,2026-02-25T15:03:00+00:00,1.0
c3442731-1136-4c6c-855e-8b55de43c64f,6f623183-4079-4ba7-b458-7cedff5490a8,cb9f7033-ee70-461b-ac97-f924fc2df8f3,calendar,invited,Sales,Sales,2026-02-25T15:03:00+00:00,1.0
04e3e295-547b-4697-b0eb-581613df18f6,b4e2c252-caf2-4e95-afeb-eb9604b484ec,cc57fd32-79dc-482b-be54-13e696a26e44,github,reviewed,HR,HR,2026-02-25T15:09:00+00:00,1.0
7b8dd1a3-497b-4091-9a1b-7a0ca21c3f46,6f623183-4079-4ba7-b458-7cedff5490a8,ae4da2b4-bdd1-4a1e-acaa-e11b68f02ddd,jira,assigned,Sales,Sales,2026-02-25T15:09:00+00:00,1.0
75b96336-0436-402e-82de-dec470221849,9db54c17-739e-49bd-bf84-cd0fedaf390a,9bc337af-0c00-4d8e-be96-9c8ab219e6a4,slack,mentioned,Engineering,Engineering,2026-02-25T15:10:00+00:00,1.0
b13b4652-8824-4a2c-bbca-d3185cbdf2e9,4474f9ac-202b-464e-b602-54693d0050a1,e76d5f90-c158-4943-a170-facbc8c402e5,slack,mentioned,Sales,Sales,2026-02-25T15:11:00+00:00,1.0
01cd093c-ab84-4188-8729-410064465b96,f11a76ff-274f-4168-9f55-b2e3bfcaf512,ad4e051f-a8ea-434e-abf1-67a1cc523e74,slack,mentioned,HR,Sales,2026-02-25T15:12:00+00:00,1.0
73238bdc-2379-4bb9-be9a-eb4551672151,61b0de5a-d71c-413b-97fc-b5faafe40289,8db65a16-ace0-4ae2-8dc4-03bfd2e59ce5,github,reviewed,Engineering,Engineering,2026-02-25T15:12:00+00:00,1.0
6ac3309c-4c19-4626-aada-743154e537eb,35cd488f-ccdd-4f71-8ea5-97afab98f43c,6c33ea19-3120-4242-ad3e-6fa65c427c85,email,sent,Engineering,Engineering,2026-02-25T15:14:00+00:00,1.0
150acb34-ceda-4f18-93b5-59a4be378535,f11a76ff-274f-4168-9f55-b2e3bfcaf512,66285347-e5fb-4d16-a740-044486e6a111,email,sent,HR,HR,2026-02-25T15:16:00+00:00,1.0
eb376b38-feb5-490b-a2b0-484444be7af9,20fc981a-7248-4a85-98be-2d0896530fc2,887b957d-780e-4279-ab81-af87ad34a089,slack,sent,Engineering,Engineering,2026-02-25T15:17:00+00:00,1.0
1d6cabae-b1da-4594-a30a-6f99f909cb4c,b25fcb68-be1f-411f-b158-64e0a6930f65,9cc53440-668a-4fd8-a479-6a5b57e9d0f4,email,sent,Engineering,Sales,2026-02-25T15:24:00+00:00,1.0
f5bab516-9815-4012-a0be-ffa47ad309b7,7dfdeafa-2757-4e5d-8b7c-b98ae721f571,58f1f5c8-5a00-480c-930a-28d15a6bbc7c,email,sent,HR,Sales,2026-02-25T15:26:00+00:00,1.0
c08282af-7c58-4ce8-807c-ce858c6579ab,b4e2c252-caf2-4e95-afeb-eb9604b484ec,4b7c4489-bad2-4de2-be1d-d1c09bf1560c,calendar,invited,HR,Engineering,2026-02-25T15:27:00+00:00,1.0
3b0362c1-9bbc-40fe-8e69-45a7f265b824,cb9f7033-ee70-461b-ac97-f924fc2df8f3,00c83408-70d6-460b-8d58-80f5f48cc968,slack,mentioned,Sales,HR,2026-02-25T15:27:00+00:00,1.0
e20f0818-aadd-4cc6-b2cc-5ae4d48edeac,3dc54026-81ea-429d-a2da-d90c959c9ab5,f8c751f9-26f0-4005-9233-0db4125f28e7,calendar,invited,HR,Sales,2026-02-25T15:38:00+00:00,1.0
bf573abb-4894-4086-9057-70d71b099ffd,60ebc849-73a9-444c-b76a-d53f33510486,68827642-09c0-49cc-bff5-a0d150745657,slack,sent,Engineering,Engineering,2026-02-25T15:43:00+00:00,1.0
32e8517a-5229-4562-bd29-5132f0c692f5,35cd488f-ccdd-4f71-8ea5-97afab98f43c,7f94a190-208c-4221-838b-5b21ea3e59c7,calendar,invited,Engineering,Engineering,2026-02-25T15:46:00+00:00,1.0
f4a1153b-5d75-4692-a7d5-1121546f675f,e261a6ba-a372-44e1-a7ba-818e28fdf437,00c83408-70d6-460b-8d58-80f5f48cc968,email,sent,HR,HR,2026-02-25T15:47:00+00:00,1.0
bc6c0fdb-96cd-4f1e-ad00-6c131fb563bc,fd478b9f-cd2f-4fa9-a573-cfc1946cb9dd,9f17bc26-da3b-4eab-9d20-ecce73b0b6f5,jira,assigned,Sales,Engineering,2026-02-25T15:50:00+00:00,1.0
d6420458-8953-4ab3-a848-d21be70466cd,2d12060a-513f-4bf3-9b1c-1982b8b24af8,98f60cfa-4e58-4006-ac87-d57e157e6395,slack,sent,Sales,Sales,2026-02-25T15:53:00+00:00,1.0
cb2e7553-7c12-4771-8f4b-9731af14319c,def0af8d-1505-45f4-b7c1-ebe05a8084c8,e060d537-8585-4d38-8164-1ddea5fa5d52,slack,sent,Engineering,Engineering,2026-02-25T15:53:00+00:00,1.0
4493d4bf-c5fd-4424-8a56-6d52e752552e,35cd488f-ccdd-4f71-8ea5-97afab98f43c,0f9e16ef-4244-4e18-8886-78fe86d715d4,jira,assigned,Engineering,Engineering,2026-02-25T15:56:00+00:00,1.0
d68ffa20-131f-49a4-8faf-96963307f9f1,99408ce9-5458-4903-a7a4-0bfd8b1a8728,72be5bdc-a328-45dc-9269-aa8b0e306e38,slack,sent,HR,HR,2026-02-25T15:57:00+00:00,1.0
1bcda745-1818-47a7-a22d-738a41626ae8,7dfdeafa-2757-4e5d-8b7c-b98ae721f571,fb33c547-9207-4b2f-b6f5-5068a48bba80,calendar,invited,HR,Sales,2026-02-25T15:57:00+00:00,1.0
ba2cd2ab-762f-434c-9d22-afeba1905935,7dfdeafa-2757-4e5d-8b7c-b98ae721f571,0ad75ed0-679f-445a-95b8-93d30e822167,email,sent,HR,HR,2026-02-25T16:06:00+00:00,1.0
9f1687a5-e282-4654-bb82-d34cde7f0532,7dfdeafa-2757-4e5d-8b7c-b98ae721f571,a8632069-0ef9-4943-8f6a-dec8d103e136,slack,sent,HR,HR,2026-02-25T16:07:00+00:00,1.0
862de6a9-42c8-4592-8f6d-59d891523fc6,65695c2e-74c6-44ac-87fc-89172dea36ad,cc57fd32-79dc-482b-be54-13e696a26e44,jira,assigned,HR,HR,2026-02-25T16:09:00+00:00,1.0
b1bd4b17-30e9-42ce-85cc-053de6ac70c1,dbf667d5-f863-4cf7-87bf-543942a6d400,aca5ab2a-67b8-4474-8b02-c076d9b79b2d,email,sent,Engineering,Engineering,2026-02-25T16:11:00+00:00,1.0
016adbee-2480-495c-bdd5-2e9552afe29c,35cd488f-ccdd-4f71-8ea5-97afab98f43c,8db65a16-ace0-4ae2-8dc4-03bfd2e59ce5,slack,mentioned,Engineering,Engineering,2026-02-25T16:11:00+00:00,1.0
3a3641ac-f1d3-4f57-bcf0-6f3e707203cf,f8c751f9-26f0-4005-9233-0db4125f28e7,ad4e051f-a8ea-434e-abf1-67a1cc523e74,slack,sent,Sales,Sales,2026-02-25T16:18:00+00:00,1.0
cde3ce06-a5a8-4d30-9404-5af524c64ccb,cc57fd32-79dc-482b-be54-13e696a26e44,f24c054d-7f86-40d7-a3ec-ac29a793a3be,slack,sent,HR,HR,2026-02-25T16:21:00+00:00,1.0
f25f123d-9d1d-4835-9ce8-c3fee9b1206a,65695c2e-74c6-44ac-87fc-89172dea36ad,f11a76ff-274f-4168-9f55-b2e3bfcaf512,slack,sent,HR,HR,2026-02-25T16:24:00+00:00,1.0
5fcb9be7-8a0e-4967-8151-42c6b68518f8,5635802d-c56c-4cac-bdb1-45f3fef2d82e,b9ed8c0f-95f4-4346-ac0e-44faaa26be69,email,sent,Sales,Sales,2026-02-25T16:25:00+00:00,1.0
e7482b0d-d2d5-4ca3-8b27-be0ca528ea4c,cc57fd32-79dc-482b-be54-13e696a26e44,eb026e83-6ae6-42f3-9460-62acf855237c,email,sent,HR,HR,2026-02-25T16:26:00+00:00,1.0
bfd2e6d0-cdf0-4a80-9c70-1e2984dac332,6f623183-4079-4ba7-b458-7cedff5490a8,29ae03af-9067-4aa4-876b-375e6103e866,slack,sent,Sales,Sales,2026-02-25T16:31:00+00:00,1.0
f8a91cb9-37f2-42e8-ae95-1dbe706fe3da,095fa899-d0ce-4bda-be88-50a0292b885f,2cfb5f4e-c9d9-4055-9fbf-c748af05e956,email,sent,Engineering,Engineering,2026-02-25T16:32:00+00:00,1.0
78103d17-97fe-4ebb-a3f9-00e009a48b47,37c0d5f9-01e6-40f6-9f68-5e2e7375cfd0,2415d710-0cf9-49be-ba97-781abcbbd17a,slack,mentioned,HR,Sales,2026-02-25T16:34:00+00:00,1.0
da8a079c-3156-46a6-9391-8c16ac2255bb,f11a76ff-274f-4168-9f55-b2e3bfcaf512,a8632069-0ef9-4943-8f6a-dec8d103e136,email,sent,HR,HR,2026-02-25T16:35:00+00:00,1.0
673833cb-bf29-4ac2-b7e8-e8d5957c4b5a,7dfdeafa-2757-4e5d-8b7c-b98ae721f571,46c5515e-b5ec-46e3-88aa-c3be38ea2347,slack,mentioned,HR,Sales,2026-02-25T16:38:00+00:00,1.0
eb538728-3b9f-49d1-b4cc-2f3e562cbd20,35cd488f-ccdd-4f71-8ea5-97afab98f43c,2fe880df-8cce-49f3-9d52-8cb7210789e1,slack,mentioned,Engineering,Sales,2026-02-25T16:39:00+00:00,1.0
eaf15003-d4a8-40fe-aae8-68bf5d20c46e,e261a6ba-a372-44e1-a7ba-818e28fdf437,99408ce9-5458-4903-a7a4-0bfd8b1a8728,email,sent,HR,HR,2026-02-25T16:40:00+00:00,1.0
197a0345-12a1-4e9a-ac8c-46164eb8b174,15d37e62-c71c-4f7d-8e04-e69828a469ce,e6432cd1-eb96-40e0-993c-e2b13a7d2728,email,sent,Engineering,Engineering,2026-02-25T16:45:00+00:00,1.0
b6dc83cf-6535-4fa6-ada0-e6f7f8af6c3f,66942ba5-50c1-4373-b674-9cb2859f7115,ceff4cf9-8b4e-42ef-af75-4ddd60a32ec3,calendar,invited,HR,HR,2026-02-25T16:46:00+00:00,1.0
5a588e60-3943-4659-b3e1-a999dff412a9,fdeffdf0-12d3-4f3d-a85a-e0ef5e6308f4,affd00e8-a239-4032-a142-d4b99bb23c4c,calendar,invited,Engineering,Engineering,2026-02-25T16:47:00+00:00,1.0
1142d04e-287c-4d49-9868-1a0e2ebab210,7dfdeafa-2757-4e5d-8b7c-b98ae721f571,c2e4eb30-ccf5-4b41-b671-3f6286c8bfbe,slack,sent,HR,Sales,2026-02-25T16:48:00+00:00,1.0
ba0c5cd9-2e64-4eb3-8400-9daddce2325b,35cd488f-ccdd-4f71-8ea5-97afab98f43c,f24c054d-7f86-40d7-a3ec-ac29a793a3be,jira,mentioned,Engineering,HR,2026-02-25T16:57:00+00:00,1.0
c823b820-0f0e-4d83-beab-4bcc05bd9b6e,7dfdeafa-2757-4e5d-8b7c-b98ae721f571,3c7c341a-5f75-4306-9348-dafa40d1f155,slack,sent,HR,Engineering,2026-02-25T16:58:00+00:00,1.0
91a83685-7860-423a-8732-e7582c9d24b1,7dfdeafa-2757-4e5d-8b7c-b98ae721f571,72be5bdc-a328-45dc-9269-aa8b0e306e38,email,sent,HR,HR,2026-02-25T17:01:00+00:00,1.0
a0ae0a6e-2284-4407-b60c-d26677bfe58a,f11a76ff-274f-4168-9f55-b2e3bfcaf512,6f623183-4079-4ba7-b458-7cedff5490a8,github,reviewed,HR,Sales,2026-02-25T17:02:00+00:00,1.0
b1e5481c-ff8a-4ff2-9c9d-1553748f1b6d,f24c054d-7f86-40d7-a3ec-ac29a793a3be,3dc54026-81ea-429d-a2da-d90c959c9ab5,github,reviewed,HR,HR,2026-02-25T17:04:00+00:00,1.0
7671adf2-1b53-4f6c-850c-c369fbe3f4c0,b25fcb68-be1f-411f-b158-64e0a6930f65,cb9f7033-ee70-461b-ac97-f924fc2df8f3,email,sent,Engineering,Sales,2026-02-25T17:10:00+00:00,1.0
bd3a41a8-768f-4272-87ce-5c45c44ffdc6,7dfdeafa-2757-4e5d-8b7c-b98ae721f571,68827642-09c0-49cc-bff5-a0d150745657,jira,mentioned,HR,Engineering,2026-02-25T17:11:00+00:00,1.0
00a0c0c1-806e-4a25-b846-46826c6616b8,35cd488f-ccdd-4f71-8ea5-97afab98f43c,affd00e8-a239-4032-a142-d4b99bb23c4c,jira,mentioned,Engineering,Engineering,2026-02-25T17:20:00+00:00,1.0
f9a2f2dc-3dad-4a8f-8073-aa8248653599,dfc7806f-a3bc-4128-8660-53ccb67c5c95,2415d710-0cf9-49be-ba97-781abcbbd17a,email,sent,Sales,Sales,2026-02-25T17:20:00+00:00,1.0
ba96284b-eb00-48c9-9b2d-6a10be88b9e0,5635802d-c56c-4cac-bdb1-45f3fef2d82e,c2e4eb30-ccf5-4b41-b671-3f6286c8bfbe,slack,mentioned,Sales,Sales,2026-02-25T17:23:00+00:00,1.0
1d47f2a9-599a-45cb-8f32-f938eb354439,7dfdeafa-2757-4e5d-8b7c-b98ae721f571,de5ce709-5f6e-40f5-ae59-25d41199558e,jira,mentioned,HR,Engineering,2026-02-25T17:23:00+00:00,1.0
17dfa7fe-6372-45ba-828b-596cf1c9fb3b,8deced29-97d4-4ad2-85a0-a0cc162fe22e,66e28d30-2bf6-4787-903f-548ea876351d,slack,sent,HR,HR,2026-02-25T17:32:00+00:00,1.0
b0ffd963-edb0-4bfb-ac97-2e8724513d31,35cd488f-ccdd-4f71-8ea5-97afab98f43c,b25fcb68-be1f-411f-b158-64e0a6930f65,slack,mentioned,Engineering,Engineering,2026-02-25T17:42:00+00:00,1.0
433bb891-ab1a-4944-acdd-2a0ed640450e,35cd488f-ccdd-4f71-8ea5-97afab98f43c,4e482518-8bab-4f62-912c-8ebabf47aaf7,slack,sent,Engineering,Engineering,2026-02-25T17:42:00+00:00,1.0
4439af17-7ede-4b49-b523-b383afe463ec,e42f97b6-7f3f-474c-931a-73487265767d,f16ab958-a5de-4ec3-99c5-49972a70d1f0,slack,sent,Sales,Sales,2026-02-25T17:44:00+00:00,1.0
cd999de9-cd9a-4ab8-8804-f6e47f643682,35cd488f-ccdd-4f71-8ea5-97afab98f43c,00c83408-70d6-460b-8d58-80f5f48cc968,slack,sent,Engineering,HR,2026-02-25T17:44:00+00:00,1.0
b0e3826c-54bf-4f0e-a058-f05a33634a11,88fb2710-e96d-468f-b027-beae99b8fac2,f1070cc0-7bdd-46f6-b7db-2be046c128f9,jira,mentioned,Engineering,Engineering,2026-02-25T17:49:00+00:00,1.0
f141875d-891c-4dac-a05f-c7ebf792e4ab,fa28e112-3881-4155-805a-b0307e2d102e,465c5ceb-938c-47c6-a7ec-8fde6c77a7bb,slack,sent,Engineering,Engineering,2026-02-25T17:57:00+00:00,1.0
a5675ec4-5593-4c06-892c-3e9cc8c20602,4b7c4489-bad2-4de2-be1d-d1c09bf1560c,88fb2710-e96d-468f-b027-beae99b8fac2,email,sent,Engineering,Engineering,2026-02-26T09:01:00+00:00,1.0
c7ca3a53-61b5-4def-aafc-6802d0f35e94,6992d42d-9f9b-4821-9b43-f04556efe243,88904bd9-5103-4a4f-9257-e6e4d3373b79,calendar,invited,Engineering,Engineering,2026-02-26T09:09:00+00:00,1.0
183f9715-7b62-4e2c-986d-81a19f5a9609,35cd488f-ccdd-4f71-8ea5-97afab98f43c,e8d65e95-fa81-4107-b1ae-6b83635ed430,slack,mentioned,Engineering,Engineering,2026-02-26T09:11:00+00:00,1.0
c9dca5d8-cd22-4fda-a5e6-8478c24b3815,66e28d30-2bf6-4787-903f-548ea876351d,467e9e67-6080-48f6-b4f8-5b74a9aa21d0,slack,mentioned,HR,HR,2026-02-26T09:17:00+00:00,1.0
9d26ed11-4e0e-4950-b6b8-d5f57a3cbbee,7f94a190-208c-4221-838b-5b21ea3e59c7,fa28e112-3881-4155-805a-b0307e2d102e,slack,sent,Engineering,Engineering,2026-02-26T09:23:00+00:00,1.0
db09ec8c-0e98-4323-8019-788f633a8d4e,e1646fc7-b950-4ae2-9c01-c1fff0680d0f,b5158a0d-7654-47ab-b94f-ab5361104f05,slack,mentioned,Engineering,Engineering,2026-02-26T09:26:00+00:00,1.0
7ad30222-a65b-4ef2-996c-6ff9988cf59d,7f94a190-208c-4221-838b-5b21ea3e59c7,9bc337af-0c00-4d8e-be96-9c8ab219e6a4,jira,assigned,Engineering,Engineering,2026-02-26T09:33:00+00:00,1.0
afe73464-ceef-46fc-90dd-9a3ec9663d0f,35cd488f-ccdd-4f71-8ea5-97afab98f43c,467e9e67-6080-48f6-b4f8-5b74a9aa21d0,slack,sent,Engineering,HR,2026-02-26T09:35:00+00:00,1.0
146943e7-1f48-4400-ab04-526a1541100c,a8632069-0ef9-4943-8f6a-dec8d103e136,ceff4cf9-8b4e-42ef-af75-4ddd60a32ec3,slack,sent,HR,HR,2026-02-26T09:36:00+00:00,1.0
60686e3d-cb04-4337-9758-7c56cddb74fa,587b38a9-62cd-4410-aedc-52ffd703767c,83a70d20-ad2b-4d7b-809a-f60386d78a5b,slack,mentioned,Engineering,Engineering,2026-02-26T09:38:00+00:00,1.0
077bb5b9-792f-4646-a962-a26be725e56c,f1070cc0-7bdd-46f6-b7db-2be046c128f9,56ad0f49-6387-4f1d-8de0-face583ade8b,email,sent,Engineering,Sales,2026-02-26T09:47:00+00:00,1.0
3f17cfbd-79ab-4226-9471-49a4c2195fad,61b0de5a-d71c-413b-97fc-b5faafe40289,f2d676c2-5611-4ff5-a4e9-627b4157bcee,slack,sent,Engineering,Engineering,2026-02-26T09:51:00+00:00,1.0
f0529a7b-50d5-432c-b334-0ff0700fa9fe,7dfdeafa-2757-4e5d-8b7c-b98ae721f571,271c5286-2f24-428f-82b6-b1dc8c0461df,github,assigned,HR,HR,2026-02-26T09:59:00+00:00,1.0
fca5dc50-b7c1-4e40-be4b-f141c0babc60,eb026e83-6ae6-42f3-9460-62acf855237c,f87b9649-c9cf-4668-a7d3-b391af8aac8d,slack,sent,HR,Sales,2026-02-26T10:03:00+00:00,1.0
99a31cd1-a0b5-4744-b9da-8c19e4d070b5,30e3f437-f563-4c99-9355-3fa2b0411fc2,58f1f5c8-5a00-480c-930a-28d15a6bbc7c,github,assigned,Sales,Sales,2026-02-26T10:04:00+00:00,1.0
56363ee6-7f75-4eac-a994-a78ba6898b6e,35cd488f-ccdd-4f71-8ea5-97afab98f43c,f24c054d-7f86-40d7-a3ec-ac29a793a3be,email,sent,Engineering,HR,2026-02-26T10:06:00+00:00,1.0
44d0e4d0-ea7f-4da7-8c5e-e985c589dbc4,4a80022b-6609-4b68-a9e6-7e64837d8444,232ff23f-1474-404c-aeaf-fa66a1936624,slack,sent,Sales,Engineering,2026-02-26T10:07:00+00:00,1.0
49e31d6e-b59e-4e42-aad2-40cc8281347b,08dbd02e-776d-4289-afcb-3ef915f1c51c,3c7c341a-5f75-4306-9348-dafa40d1f155,jira,mentioned,Engineering,Engineering,2026-02-26T10:14:00+00:00,1.0
e2623f0b-8e9d-47ce-9d1d-a249e1da2b88,c73b05ec-4c75-4434-9c12-3b08ec1b4ea9,465c5ceb-938c-47c6-a7ec-8fde6c77a7bb,jira,mentioned,Engineering,Engineering,2026-02-26T10:14:00+00:00,1.0
c521ccb4-e55a-485d-81d6-f6c29f5e7c9f,e261a6ba-a372-44e1-a7ba-818e28fdf437,2b3c2e4f-db07-47d6-805f-7bfc7f705205,slack,sent,HR,HR,2026-02-26T10:17:00+00:00,1.0
918521f0-b08c-45cd-83f4-970f121f1cb5,e1646fc7-b950-4ae2-9c01-c1fff0680d0f,9f17bc26-da3b-4eab-9d20-ecce73b0b6f5,slack,sent,Engineering,Engineering,2026-02-26T10:23:00+00:00,1.0
5a687b68-b0b7-4c43-a554-cfe14ad6b69d,6d8eec46-8f7e-483d-a8fe-c055409d76e2,4c6cfb64-fefb-4679-8a3b-107a980688f7,slack,mentioned,Engineering,Sales,2026-02-26T10:29:00+00:00,1.0
5f8a7c22-d000-428f-9b1f-21957419ef6f,68827642-09c0-49cc-bff5-a0d150745657,54150c79-c734-4918-b664-0edd52bc58f0,github,reviewed,Engineering,Engineering,2026-02-26T10:34:00+00:00,1.0
d65ebaa9-5801-4e25-bd79-ea19c95ba8e8,430dd1bf-77c0-4dfc-8f37-e0cdfae3d079,68827642-09c0-49cc-bff5-a0d150745657,calendar,invited,Engineering,Engineering,2026-02-26T10:36:00+00:00,1.0
143fb051-38da-4bde-893d-1cf4603a916b,f8c751f9-26f0-4005-9233-0db4125f28e7,476a98ec-31dc-45e6-9cf3-69181b050ab4,github,assigned,Sales,Sales,2026-02-26T10:38:00+00:00,1.0
17e3d716-3437-42df-ae95-611fa01dd9d8,6d8eec46-8f7e-483d-a8fe-c055409d76e2,0ad75ed0-679f-445a-95b8-93d30e822167,slack,mentioned,Engineering,HR,2026-02-26T10:41:00+00:00,1.0
e987d755-9b11-4f14-aeba-0082d358328c,6f623183-4079-4ba7-b458-7cedff5490a8,f16ab958-a5de-4ec3-99c5-49972a70d1f0,slack,sent,Sales,Sales,2026-02-26T10:47:00+00:00,1.0
22c395bf-807b-4992-af77-57d9719daadc,d74fe197-d9c7-4420-ab32-a6a8ba81f0cf,5d3d5e85-e70d-4db4-bcd9-f633fd7993d1,github,assigned,Sales,Sales,2026-02-26T10:53:00+00:00,1.0
7d936c4d-ffc0-457a-a074-38c81f347dc1,9cc53440-668a-4fd8-a479-6a5b57e9d0f4,1e3b1f34-97ff-4f8c-b06f-477456f1a000,calendar,invited,Sales,HR,2026-02-26T10:53:00+00:00,1.0
eada3a63-45d6-42a6-81db-bedf36c701db,a37274f4-647b-4f71-af7c-422caf7c02bb,111f0390-fe2d-4cf7-80cc-17f4bd9da15a,slack,mentioned,Engineering,Engineering,2026-02-26T10:53:00+00:00,1.0
23548966-d1e8-4043-a818-ba5e4c4100d6,e261a6ba-a372-44e1-a7ba-818e28fdf437,271c5286-2f24-428f-82b6-b1dc8c0461df,jira,assigned,HR,HR,2026-02-26T10:54:00+00:00,1.0
5a88c663-9bbc-4cef-a468-a80ed231193c,65695c2e-74c6-44ac-87fc-89172dea36ad,a8632069-0ef9-4943-8f6a-dec8d103e136,email,sent,HR,HR,2026-02-26T10:55:00+00:00,1.0
4a3d3900-4463-45fb-9fe9-aec3ad5a4125,8deced29-97d4-4ad2-85a0-a0cc162fe22e,eb026e83-6ae6-42f3-9460-62acf855237c,github,assigned,HR,HR,2026-02-26T10:56:00+00:00,1.0
cdcc9392-1886-410c-bd11-a7adae27511e,8deced29-97d4-4ad2-85a0-a0cc162fe22e,e261a6ba-a372-44e1-a7ba-818e28fdf437,calendar,invited,HR,HR,2026-02-26T11:05:00+00:00,1.0
7d58d65f-3df8-492d-9626-94f7d9fbca57,e42f97b6-7f3f-474c-931a-73487265767d,61b0de5a-d71c-413b-97fc-b5faafe40289,email,sent,Sales,Engineering,2026-02-26T11:06:00+00:00,1.0
6873ca54-1d62-434a-ab0a-cd5506c9a444,7dfdeafa-2757-4e5d-8b7c-b98ae721f571,de5ce709-5f6e-40f5-ae59-25d41199558e,github,reviewed,HR,Engineering,2026-02-26T11:06:00+00:00,1.0
3a72b39b-58ff-4796-89fc-2976c3545e83,66285347-e5fb-4d16-a740-044486e6a111,00c83408-70d6-460b-8d58-80f5f48cc968,slack,mentioned,HR,HR,2026-02-26T11:07:00+00:00,1.0
babc58cd-a376-41e8-b7f5-648506cfbffb,751e100d-9ffb-41ca-8d93-85a0ce6452b7,69d0a712-f238-436f-8530-433eabcb79ab,slack,sent,Engineering,Engineering,2026-02-26T11:08:00+00:00,1.0
2aff8988-d67c-44ad-bbfb-20921e0f89cd,99408ce9-5458-4903-a7a4-0bfd8b1a8728,00c83408-70d6-460b-8d58-80f5f48cc968,slack,sent,HR,HR,2026-02-26T11:12:00+00:00,1.0
ae56cb70-eea8-4262-9e86-3bb0d8fd423e,f2406ad2-af33-4b9f-acbf-83d6bcc9f3c1,88fb2710-e96d-468f-b027-beae99b8fac2,email,sent,Engineering,Engineering,2026-02-26T11:13:00+00:00,1.0
96ebf885-dde1-497c-96e2-3fd8f8dd3480,61b0de5a-d71c-413b-97fc-b5faafe40289,6d8eec46-8f7e-483d-a8fe-c055409d76e2,slack,mentioned,Engineering,Engineering,2026-02-26T11:15:00+00:00,1.0
dfa0ff6a-5426-4471-b411-15f81d64e6ad,8deced29-97d4-4ad2-85a0-a0cc162fe22e,37c0d5f9-01e6-40f6-9f68-5e2e7375cfd0,email,sent,HR,HR,2026-02-26T11:16:00+00:00,1.0
b699334f-a4f2-4fc5-ba86-ff82e18b81c6,f16ab958-a5de-4ec3-99c5-49972a70d1f0,3aad4669-586a-4e77-995a-b8dcbac5ea99,slack,mentioned,Sales,Sales,2026-02-26T11:21:00+00:00,1.0
99921076-cd77-4180-aaae-a08478ca1d35,35cd488f-ccdd-4f71-8ea5-97afab98f43c,4de717a5-e140-4ab0-8478-50c5ebcbf99c,slack,mentioned,Engineering,HR,2026-02-26T11:21:00+00:00,1.0
72bd1f8d-d8a3-4a40-9bbc-409584ce922f,35cd488f-ccdd-4f71-8ea5-97afab98f43c,00c83408-70d6-460b-8d58-80f5f48cc968,jira,mentioned,Engineering,HR,2026-02-26T11:21:00+00:00,1.0
005c7f32-0a84-40f3-854d-eb9af9af26eb,6d8eec46-8f7e-483d-a8fe-c055409d76e2,57f8a11e-b84d-4970-8328-f602948a731e,calendar,invited,Engineering,Engineering,2026-02-26T11:24:00+00:00,1.0
53b942a4-2f6b-47a9-885a-181cbcb96bf8,d4b97554-d6e7-4cce-98cc-ca0431bd2912,587b38a9-62cd-4410-aedc-52ffd703767c,jira,mentioned,Engineering,Engineering,2026-02-26T11:30:00+00:00,1.0
8bae8e51-c4c6-43a9-a72b-c24ec3ebe9c7,f24c054d-7f86-40d7-a3ec-ac29a793a3be,3dc54026-81ea-429d-a2da-d90c959c9ab5,email,sent,HR,HR,2026-02-26T11:34:00+00:00,1.0
70d6faf4-227a-49fd-955b-0dba3a8499d5,65695c2e-74c6-44ac-87fc-89172dea36ad,5aa9a202-726f-42dc-8327-a0fa5c2d511a,jira,mentioned,HR,Sales,2026-02-26T11:36:00+00:00,1.0
569709e8-91e8-4639-aa17-9809c51d614b,271c5286-2f24-428f-82b6-b1dc8c0461df,f24c054d-7f86-40d7-a3ec-ac29a793a3be,github,reviewed,HR,HR,2026-02-26T11:39:00+00:00,1.0
cfc143f0-ca15-4de0-b01e-484f34f52ee3,f16ab958-a5de-4ec3-99c5-49972a70d1f0,f7760324-c568-4909-8842-e59e07cbaddd,slack,sent,Sales,Sales,2026-02-26T11:42:00+00:00,1.0
d380cdc6-ee2a-4f81-99e3-b18861b0bdaa,65695c2e-74c6-44ac-87fc-89172dea36ad,4de717a5-e140-4ab0-8478-50c5ebcbf99c,email,sent,HR,HR,2026-02-26T11:44:00+00:00,1.0
71a8aa55-366d-4fb0-bf3d-575c02b76b2e,a8632069-0ef9-4943-8f6a-dec8d103e136,9472ad25-87bc-4918-a83c-f5378da4a05c,jira,assigned,HR,Sales,2026-02-26T11:53:00+00:00,1.0
48314cbb-f4f9-438b-9bbf-2e391e529faf,def0af8d-1505-45f4-b7c1-ebe05a8084c8,bc607870-c836-48cc-ae23-9bc0d2bdf4a6,email,sent,Engineering,Engineering,2026-02-26T12:10:00+00:00,1.0
